id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
11971580,The Heart of west HARLEM-With a European flair,5388411,Timothy,Manhattan,Harlem,40.82776,-73.94701,Entire home/apt,90,3,0,,,1,0
11972141,Lovely Room in Beautiful Brooklyn,54043278,Marina,Brooklyn,Bedford-Stuyvesant,40.68583,-73.95677,Private room,65,3,0,,,1,0
11973701,2BR Comfy Apt - 15min from MIDTOWN,15789646,Steven,Queens,Sunnyside,40.74518,-73.91704,Entire home/apt,150,30,7,2019-01-04,0.18,2,338
11980791,Clean/Elegant HK Apt. w/ Cute Bear,10461612,Devon,Manhattan,Hell's Kitchen,40.76257,-73.98603,Entire home/apt,160,3,20,2017-05-29,0.50,1,0
11981021,Prime Brand New 1 bed!5206,16098958,Jeremy & Laura,Manhattan,Murray Hill,40.74962,-73.97431,Entire home/apt,250,30,2,2019-01-09,0.17,96,337
11981145,Mysig tvåa på Upper East Side,64027912,Carolin,Manhattan,Upper East Side,40.76955,-73.95002,Entire home/apt,106,1,0,,,1,0
11981509,COLUMBIA PRESBYTERIAN MED CTR *ARIA* 1 Bedroom Apt,25237492,Juliana,Manhattan,Washington Heights,40.84216,-73.94101,Entire home/apt,95,30,7,2018-02-04,0.19,34,322
11982174,Large Private Room in Midtown East,46889591,Hatsumi,Manhattan,Upper East Side,40.76272,-73.96269,Private room,69,1,4,2016-05-15,0.10,1,0
11982791,Bed-Sty Fly,27709477,Jasmine,Brooklyn,Bedford-Stuyvesant,40.68612,-73.94384,Entire home/apt,145,2,100,2019-06-23,2.52,1,296
11984115,Sunny 1 BR Apt in Bed Stuy,25810,Sasha,Brooklyn,Bedford-Stuyvesant,40.68521,-73.95089,Entire home/apt,75,5,7,2018-08-10,0.18,1,0
11984762,A cozy place to set your mind free.,59473349,Judy,Brooklyn,East New York,40.67729,-73.87996,Entire home/apt,70,5,37,2019-06-28,1.48,1,263
11985793,Huge apartment in beautiful Brooklyn Brownstone,9217610,Virginie,Brooklyn,Greenpoint,40.7279,-73.94494,Entire home/apt,225,6,0,,,2,0
11988251,Cozy & Comfortable Private Bedroom,28121352,Franklin,Queens,Elmhurst,40.74503,-73.87671,Private room,43,2,27,2017-10-31,0.68,1,0
11989954,Sunny and comfortable Apartment,35253342,Tee,Brooklyn,Fort Hamilton,40.62168,-74.03023,Entire home/apt,121,20,23,2019-04-13,0.60,3,294
11990841,Private room in Bushwick!,13318184,Rebecca,Brooklyn,Williamsburg,40.70553,-73.94203,Private room,50,1,0,,,4,0
11991426,"Cozy, quiet, studio apartment",1598283,Anna,Manhattan,East Village,40.73072,-73.99174,Entire home/apt,198,3,31,2019-06-11,0.80,1,57
11993790,Gorgeous large sunny room in NYC!,116382,Anthony,Brooklyn,Crown Heights,40.6703,-73.94209,Private room,109,2,115,2019-06-30,2.87,5,352
12000030,"Sunny, Quiet Downtown 1BR Apt - Great location!",42047615,Jonathan & Nancy,Manhattan,Chelsea,40.74069,-74.00069,Entire home/apt,199,30,1,2016-10-31,0.03,2,292
12000603,Well located apartment near NY City,64170911,Anne,Bronx,Riverdale,40.8883,-73.91665,Entire home/apt,150,2,79,2019-06-30,1.99,1,267
12000617,Comfortable Bedroom right by express subway!,64170751,Dani,Brooklyn,Crown Heights,40.66759,-73.95187,Private room,49,3,5,2017-04-09,0.13,1,0
12000676,~Luxury 1 bedroom apt. near Columbus Circle,30283594,Kara,Manhattan,Midtown,40.76528,-73.98175,Entire home/apt,239,30,0,,,121,351
12000916,Entire  Large Park Slope 2BR Apt,6132748,Chip,Brooklyn,Park Slope,40.68224,-73.97785,Entire home/apt,100,1,0,,,1,0
12001322,NYC Midtown-West Luxury 1BR Apt.,30283594,Kara,Manhattan,Midtown,40.76554,-73.98289,Entire home/apt,239,30,0,,,121,352
12001638,NYC  modern 1 bedroom apt. near Carnegie Hall!,30283594,Kara,Manhattan,Midtown,40.76537,-73.98332,Entire home/apt,239,30,0,,,121,352
12001650,"Stunning, Waterfront Views! Williamsburg Brooklyn",2295610,Rebecca,Brooklyn,Williamsburg,40.71214,-73.96866,Entire home/apt,170,3,21,2019-06-02,0.53,1,0
12001854,Luxury 1-Bedroom Midtown West NYC Apartment,30283594,Kara,Manhattan,Midtown,40.76573,-73.98295,Entire home/apt,239,30,1,2017-11-22,0.05,121,352
12001984,Brooklyn / Williamsburg / Cozy Large Private Room,43170685,Koji,Brooklyn,Williamsburg,40.71135,-73.94435,Private room,80,1,1,2016-04-17,0.03,1,0
12002288,Luxury 1-Bedroom NYC apt. near Rockefeller Center!,30283594,Kara,Manhattan,Midtown,40.76497,-73.98201,Entire home/apt,239,30,0,,,121,351
12002548,Luxury 1 Bedroom Midtown West Apartment!,30283594,Kara,Manhattan,Midtown,40.76526,-73.9817,Entire home/apt,239,30,0,,,121,352
12003048,Sleek 1 bedroom apt. near Times Square!,30283594,Kara,Manhattan,Hell's Kitchen,40.76685,-73.98363,Entire home/apt,239,30,0,,,121,352
12003146,Sunshine Studio near Columbia U,22099204,Cinthia,Manhattan,Upper West Side,40.80229,-73.96719,Entire home/apt,80,1,2,2016-11-23,0.05,1,0
12003341,Charming Brownstone w/Backyard,4106320,Sachea,Brooklyn,Bedford-Stuyvesant,40.67909,-73.93222,Entire home/apt,140,2,33,2019-06-09,0.87,1,145
12004174,Studio in the Heart of Gramercy!,21661360,Julie,Manhattan,Gramercy,40.73638,-73.98453,Entire home/apt,240,2,0,,,1,0
12004175,Private Master Bedroom in Luxury Bu,13340829,Lin,Brooklyn,Crown Heights,40.67543,-73.96312,Private room,60,5,1,2016-08-18,0.03,1,0
12004547,Prime Central Park West Pied à Terre,44596503,Josh & Jessica,Manhattan,Upper West Side,40.78466,-73.97276,Entire home/apt,200,2,128,2019-06-17,3.31,1,231
12004744,Spacious Lower Manhattan Apt!,18978289,Julian,Manhattan,Two Bridges,40.71127,-73.99838,Entire home/apt,159,2,3,2017-09-24,0.11,1,0
12005195,Adorable One Bedroom Apartment w/ Balcony!,15817123,Stephanie,Brooklyn,Greenpoint,40.73203,-73.95263,Entire home/apt,65,1,56,2018-10-27,1.58,3,0
12005318,Large Private Room in Kips Bay/Murray Hill,5707158,Yuan,Manhattan,Kips Bay,40.74418,-73.97565,Private room,70,3,2,2016-09-29,0.05,2,0
12005922,Plush 2 Bedroom Midtown West NYC Apartment,30283594,Kara,Manhattan,Midtown,40.76647,-73.9829,Entire home/apt,369,30,0,,,121,345
12005923,Penthouse with PRIVATE ROOFTOP on Upper West Side,36076005,Stephen,Manhattan,Upper West Side,40.77961,-73.98441,Private room,120,3,9,2017-09-25,0.23,1,365
12006201,High-end bright 1 bedroom apt. in Midtown West,30283594,Kara,Manhattan,Midtown,40.76484,-73.98326,Entire home/apt,239,30,0,,,121,348
12006770,East Village- The location,14731964,Pete,Manhattan,East Village,40.73273,-73.98667,Private room,125,1,36,2019-07-07,1.40,1,81
12007258,Spacious One Bedroom with Private Roof,59489089,Molly,Brooklyn,Bedford-Stuyvesant,40.68813,-73.95773,Entire home/apt,200,3,6,2018-07-31,0.15,1,0
12007456,Nice And Clean Room In East Harlem,63403077,Sebastian,Manhattan,East Harlem,40.79741,-73.93884,Private room,50,29,40,2019-04-30,1.14,2,0
12009651,GREAT Bright Manhtattan Apartment!,87266,David,Manhattan,Harlem,40.8245,-73.94264,Entire home/apt,120,150,10,2019-05-07,0.46,1,331
12009685,East Village Apt with Balcony,26806527,Avir,Manhattan,Gramercy,40.73477,-73.98069,Shared room,100,1,0,,,1,0
12009779,Loft w/ Manhattan skyline view,1534297,Bárbara,Brooklyn,Williamsburg,40.70843,-73.96924,Private room,80,1,2,2016-06-17,0.05,1,0
12009807,Cozy centrally located LES apt,39856008,Tanya,Manhattan,Lower East Side,40.71869,-73.99141,Entire home/apt,140,1,1,2016-04-17,0.03,1,0
12015378,Sunset Retreat - Top Floor Oasis,50292584,Haydee,Brooklyn,Sunset Park,40.6423,-74.01275,Entire home/apt,105,2,66,2019-06-09,1.68,2,360
12017066,Vibrant Crown Heights,51159504,Mariana,Brooklyn,Crown Heights,40.66676,-73.92957,Private room,49,3,3,2018-10-07,0.08,1,365
12019589,House On Henry Parlor Apartment,11481,Annette,Brooklyn,Carroll Gardens,40.6789,-74.00117,Entire home/apt,180,4,5,2019-05-08,0.13,3,333
12019843,Full-size loft bed in East Village,14476679,Michael,Manhattan,East Village,40.72659,-73.97848,Private room,70,1,3,2016-06-26,0.08,1,0
12020835,East Village Oasis,42435983,Mark,Manhattan,East Village,40.72296,-73.98322,Entire home/apt,450,1,45,2019-07-01,1.17,1,287
12021544,Comfy Bedroom in Crown Heights close to Subway,62345719,Adam,Brooklyn,Crown Heights,40.66734,-73.94232,Private room,44,2,5,2018-06-26,0.38,1,0
12022098,Charming Park Slope Apartment,8303104,Christen,Brooklyn,South Slope,40.66801,-73.98773,Private room,89,1,102,2019-07-03,2.56,1,269
12022728,Prime Carroll Gardens Apartment,35027358,Thomas,Brooklyn,Carroll Gardens,40.68268,-73.99687,Entire home/apt,172,2,90,2019-06-30,2.31,1,87
12022833,Luxury building- 2BR/2BA in Chelsea,438593,SaeHo,Manhattan,Chelsea,40.74391,-73.99582,Entire home/apt,350,1,2,2016-04-17,0.05,2,0
12025076,I just need to lay my head down,64341665,Nka,Manhattan,Harlem,40.81942,-73.94264,Private room,68,1,49,2019-05-26,1.23,2,365
12025968,Cozy And Clean Harlem Room,63403077,Sebastian,Manhattan,East Harlem,40.79796,-73.93921,Private room,52,32,57,2019-02-02,1.46,2,39
12026418,Cozy room in a brand new building !,64355945,Catharina,Queens,Rego Park,40.72526,-73.85973,Private room,70,2,32,2019-07-01,0.81,1,89
12028322,Charming house in Coney Island,52474491,Arthur,Brooklyn,Sea Gate,40.57804,-74.01024,Entire home/apt,223,1,1,2016-03-28,0.03,3,0
12028495,Comfortable and Spacious Bedroom,52474491,Arthur,Brooklyn,Sea Gate,40.57857,-74.01012,Private room,71,1,0,,,3,0
12028733,Comfortable and Spacious Bedroom B,52474491,Arthur,Brooklyn,Sea Gate,40.57774,-74.01022,Private room,97,1,2,2016-03-28,0.05,3,0
12032987,Room right on Central Park!,20353296,Mia,Manhattan,East Harlem,40.79663,-73.94893,Private room,75,1,5,2016-08-20,0.13,1,0
12034085,Private Theatre District Bedroom,7695223,David,Manhattan,Hell's Kitchen,40.75857,-73.98942,Private room,65,2,6,2016-12-17,0.16,1,0
12034640,Comfortable 420 Friendly Room,64411228,Virginia,Brooklyn,Williamsburg,40.70922,-73.95232,Private room,64,1,25,2019-05-13,0.63,1,0
12037967,Nice Big Room With Backyard.,7913863,Joey,Brooklyn,Williamsburg,40.70766,-73.95216,Private room,59,2,138,2019-06-20,3.63,1,268
12038181,Modern Artsy Room in BK Near Subway,11028022,Tyrone,Brooklyn,Crown Heights,40.66633,-73.93507,Private room,100,3,0,,,1,0
12038773,Beautiful Sunny Fire Escape Room,64444742,Sushanti,Brooklyn,Bushwick,40.69305,-73.90825,Private room,60,2,21,2019-06-11,0.53,1,364
12039579,NY Queens Penthouse = 1MASTER aka Manhattan Room,34861728,Iris,Queens,Kew Gardens,40.70911,-73.8296,Private room,73,9,2,2018-09-10,0.17,4,276
12039894,NY Queens Penthouse HOME with Patio,34861728,Iris,Queens,Kew Gardens,40.70764,-73.83116,Entire home/apt,219,9,2,2019-01-03,0.22,4,273
12040331,Lrg 2 BR Duplex Top 2 Flrs Terrace West Village,64454893,Atul,Manhattan,Greenwich Village,40.73426,-73.99476,Entire home/apt,999,3,11,2019-05-04,0.28,1,164
12050280,On 5th Ave! Easy to shopping,64528384,Eva,Manhattan,Chelsea,40.73844,-73.99262,Private room,150,60,0,,,1,0
12050885,Your lovely and cozy space 7 train,17638424,Sophie,Queens,Elmhurst,40.74485,-73.87552,Private room,52,1,108,2019-07-07,2.71,8,174
12050932,Luxury IBR apmt in Crown Heights,64534798,Olivia Loksing,Brooklyn,Crown Heights,40.66505,-73.95213,Entire home/apt,90,2,2,2016-05-14,0.05,1,0
12051116,1BD Park views UWS,6255163,Tracy,Manhattan,Upper West Side,40.79982,-73.96192,Entire home/apt,150,2,16,2019-06-01,0.42,1,220
12052143,Stunning Central Park West Location,36306552,Jarett,Manhattan,Upper West Side,40.77713,-73.97758,Entire home/apt,325,1,43,2019-06-21,1.12,1,223
12052609,Cozy private 1.5BR Garden Apartment w/ backyard,44332076,Amber,Manhattan,Washington Heights,40.84915,-73.93317,Entire home/apt,170,5,24,2019-04-24,1.39,1,121
12053427,Modern Studio in Middle Village,8896489,Florin,Queens,Maspeth,40.72153,-73.88753,Entire home/apt,79,3,64,2019-06-23,1.60,1,311
12053637,Forte Green Townhouse Room Rental,8456000,Brian,Brooklyn,Clinton Hill,40.69619,-73.96944,Private room,175,1,17,2019-06-01,1.51,2,179
12054286,Private Room in Upper West Side,45103252,Ruokun,Manhattan,Upper West Side,40.78807,-73.97406,Private room,75,1,0,,,1,0
12054516,The Healing Place,39863896,Valerie,Brooklyn,Crown Heights,40.67292,-73.94033,Entire home/apt,120,3,70,2019-06-03,1.79,1,208
12054723,"Big apartment, comfy - calm bedroom",64561100,Nicolas,Manhattan,Harlem,40.81574,-73.94871,Private room,72,1,98,2019-06-20,2.50,1,204
12055540,Beautiful Studio Near Prospect Park,64568425,Christine,Brooklyn,Prospect-Lefferts Gardens,40.66099,-73.96083,Entire home/apt,80,1,0,,,1,0
12056517,Adorable Upper East Side Studio,64576222,Kristin,Manhattan,Upper East Side,40.78115,-73.9466,Entire home/apt,175,4,0,,,1,0
12056684,Luxury Harlem Apartment,64578817,Bryant,Manhattan,Harlem,40.8097,-73.94256,Entire home/apt,125,5,15,2017-09-04,0.38,1,0
12063562,Cozy Room,5017724,R,Manhattan,Theater District,40.75827,-73.98825,Private room,200,5,4,2016-10-17,0.10,1,365
12064283,Luxury Penthouse w/ Roofdecks,64632152,Albert,Manhattan,East Village,40.72399,-73.99109,Entire home/apt,1000,4,19,2019-05-17,0.51,1,349
12064423,Beautiful private room in Bedstuy,13406868,Andrew,Brooklyn,Bedford-Stuyvesant,40.68464,-73.95002,Private room,45,4,1,2016-05-15,0.03,1,0
12067652,Charming 1 Bedroom in Chelsea!,3555480,Melissa,Manhattan,Chelsea,40.74507,-73.99452,Entire home/apt,175,7,6,2017-09-09,0.16,1,0
12069335,Luxury room in 2 bedroom apartment,20161989,Zhenni,Brooklyn,Midwood,40.62462,-73.95508,Private room,89,2,5,2017-10-23,0.13,1,365
12070965,Downtown style in the Bronx,64678583,Mark,Bronx,Mott Haven,40.8098,-73.92149,Private room,500,10,0,,,1,358
12070985,"Spacious, Sunny, Happy Studio",41280277,Anna,Manhattan,Washington Heights,40.85496,-73.93406,Entire home/apt,84,2,0,,,1,0
12071038,"UES area ,Luxury modern quiet private Apt",64676041,Mey,Manhattan,East Harlem,40.78784,-73.94998,Entire home/apt,149,5,88,2019-06-24,2.23,1,326
12071153,Comfy Bed Stuy 1br with Balcony,2596681,Christine,Brooklyn,Bedford-Stuyvesant,40.69764,-73.94929,Entire home/apt,110,3,10,2018-07-05,0.26,1,0
12071454,TRENDY Brooklyn room,48764969,Alina,Brooklyn,Bushwick,40.6826,-73.90411,Private room,40,6,28,2019-04-14,0.70,2,298
12072069,Cute & Cozy Cobble Hill Apt,37820765,Carla,Brooklyn,Columbia St,40.68685,-74.00112,Entire home/apt,98,2,14,2017-05-02,0.36,1,0
12078997,Spacious Studio Apartment,5749328,Beth,Manhattan,Upper West Side,40.7771,-73.97729,Entire home/apt,160,3,36,2019-06-23,0.93,1,318
12079099,Cozy shared male room in center of Manhattan III\),39528519,Max,Manhattan,Lower East Side,40.71171,-73.98871,Shared room,32,14,0,,,28,341
12079993,Luxury Full Central Park View Apart,35329442,Tanya,Manhattan,Upper West Side,40.80031,-73.95847,Entire home/apt,380,2,6,2016-12-11,0.16,1,0
12081254,Sunny Private Brooklyn Bedroom w/ Backyard Access,31230100,Elissa,Brooklyn,Crown Heights,40.67298,-73.95561,Private room,35,7,1,2016-07-15,0.03,3,157
12081327,Private bedroom for 2-4 night stay in Clinton Hill,2134560,Patrick,Brooklyn,Clinton Hill,40.69011,-73.96656,Private room,100,2,0,,,1,0
12082624,NYC Midtown West 1 bedroom luxury apartment!,30283594,Kara,Manhattan,Midtown,40.76571,-73.98312,Entire home/apt,239,30,0,,,121,352
12082737,Location Chambre,47954479,Erwan,Brooklyn,Bedford-Stuyvesant,40.69363,-73.95084,Private room,51,1,0,,,1,0
12083016,Entire huge 2BR Apt in East Village - Aug. 14-27!!,7226962,John,Manhattan,East Village,40.72716,-73.98264,Entire home/apt,200,4,3,2016-08-26,0.08,1,0
12083625,Plush Studio Apartment in Midtown West NYC,30283594,Kara,Manhattan,Hell's Kitchen,40.76626,-73.98342,Entire home/apt,129,30,0,,,121,133
12083868,Sleek 1 BR apt. near major attractions in NYC!,30283594,Kara,Manhattan,Midtown,40.76536,-73.98199,Entire home/apt,239,30,0,,,121,351
12084009,Cozy Upper East Side 1 Bedroom,64765550,Stefano,Manhattan,Upper East Side,40.77924,-73.94924,Entire home/apt,140,1,4,2016-07-01,0.10,1,0
12084100,Lux 1 BR NYC Midtown West Apartment,30283594,Kara,Manhattan,Hell's Kitchen,40.76642,-73.98326,Entire home/apt,239,30,0,,,121,364
12084205,East Village 1B in 3B apt,51924404,Angela,Manhattan,East Village,40.72966,-73.98476,Private room,56,1,2,2016-06-01,0.05,1,0
12085008,Sophisticated 1 bedroom apt. in Midtown West!,30283594,Kara,Manhattan,Midtown,40.76567,-73.98308,Entire home/apt,239,30,0,,,121,352
12085680,Delightful 1BR close to upscale shopping in NYC,30283594,Kara,Manhattan,Hell's Kitchen,40.76666,-73.98306,Entire home/apt,239,30,1,2018-03-31,0.06,121,352
12086180,Lux 1BR NYC apt. steps from  Carnegie Hall!,30283594,Kara,Manhattan,Midtown,40.76511,-73.98345,Entire home/apt,239,30,0,,,121,352
12086351,Peaceful Private Room In Warm Brooklyn Apt,4462547,Ryan,Brooklyn,Prospect Heights,40.67834,-73.96685,Private room,37,180,0,,,1,0
12086985,"Private room in sunny, modern Bushwick apartment!",5095576,Isra,Brooklyn,Bushwick,40.70045,-73.91673,Private room,91,2,30,2018-06-25,0.86,1,0
12087608,Luxury finished MIDTOWN 1 Bed Apt.,43483337,Alex,Manhattan,Hell's Kitchen,40.75547,-73.99501,Entire home/apt,170,5,0,,,1,0
12087785,Clinton Hill Oversized One Bedroom,54378184,Eej,Brooklyn,Clinton Hill,40.69106,-73.96529,Entire home/apt,169,12,13,2019-06-24,0.34,3,365
12088134,"Spacious, bright on Upper East Side",64791940,Charles,Manhattan,Upper East Side,40.77433,-73.94854,Private room,35,11,9,2018-03-31,0.24,1,0
12088314,Huge and Sunny Mid Century 1BR,2875590,Gilad,Brooklyn,Crown Heights,40.67833,-73.9629,Entire home/apt,180,3,2,2017-04-15,0.05,1,0
12088765,"Bright, Sunny Room in Clinton Hill",1712843,Anne,Brooklyn,Bedford-Stuyvesant,40.69168,-73.95795,Private room,55,4,4,2016-10-28,0.11,1,0
12089013,NYC MIDTOWN WEST LUXURY 1BR APT! CITY VIEWS!,30283594,Kara,Manhattan,Midtown,40.76545,-73.98156,Entire home/apt,239,30,1,2019-02-28,0.23,121,351
12089237,1 Bedroom Apt in the heart of NYC by Central Park,30283594,Kara,Manhattan,Hell's Kitchen,40.76678,-73.98336,Entire home/apt,239,30,0,,,121,352
12089661,Luxury bldg Near Flatiron- Chelsea,438593,SaeHo,Manhattan,Chelsea,40.74491,-73.99536,Private room,175,1,1,2016-04-08,0.03,2,0
12089692,Ground Floor Apartment in Brooklyn!,268961,Erica & Tayo,Brooklyn,Bedford-Stuyvesant,40.6805,-73.94612,Entire home/apt,67,3,88,2019-01-31,2.22,1,0
12089889,-Modern Living in the Heart of NYC - 1 BR apt.,30283594,Kara,Manhattan,Hell's Kitchen,40.7663,-73.98359,Entire home/apt,239,30,0,,,121,165
12090887,Private bedroom 5 mins to ColumbiaU,18370504,Emily,Manhattan,Morningside Heights,40.8131,-73.96074,Private room,65,2,5,2016-08-29,0.13,1,0
12091679,Upper West Side Split Layout 1 BR,61391963,Corporate Housing,Manhattan,Upper West Side,40.78342,-73.97312,Entire home/apt,125,30,9,2019-01-05,0.25,91,127
12092403,Holiday in 2br2ba Williamsburg Apt!,1909320,Peter,Brooklyn,Williamsburg,40.71697,-73.96204,Entire home/apt,200,1,16,2019-06-27,0.41,3,239
12092786,Large 1 Bdrm Apartment in Midwood,34758340,Jonathan,Brooklyn,Sheepshead Bay,40.60655,-73.952,Entire home/apt,81,5,9,2019-01-04,0.24,1,1
12093078,Charming Times Square garden floor apt (sleeps 5),64825610,Michel And Antoine,Manhattan,Hell's Kitchen,40.76156,-73.99127,Entire home/apt,325,3,99,2019-06-19,2.56,2,246
12093494,Midtown Sleep 6 Central Convenience,62031986,Adam,Manhattan,Midtown,40.75237,-73.98769,Entire home/apt,333,1,246,2019-06-21,6.38,1,323
12095161,"Sunny, clean, classic NYC apartment",19965375,Remy,Manhattan,Chinatown,40.7137,-73.99638,Private room,90,1,0,,,1,0
12095501,Sunny Sanctuary,7403959,L.R.,Manhattan,Hell's Kitchen,40.75915,-73.99932,Entire home/apt,245,2,24,2019-06-02,0.61,1,48
12095636,Sunny Artesian apartment,64846981,Maria,Brooklyn,Bushwick,40.69993,-73.92504,Private room,90,2,6,2017-05-08,0.15,1,358
12096332,Amazing Views 3BR 2BA Bright and Spacious,64052858,Elizabeth Anne,Manhattan,Midtown,40.7442,-73.98748,Entire home/apt,999,2,54,2019-06-19,1.49,1,58
12099852,Spacious 1 Bedroom with City Views,42905408,Carolyn,Queens,Astoria,40.76856,-73.92591,Entire home/apt,165,1,0,,,1,0
12102526,HIGH END 2 bed 2ba W&D in Unit!5113,16098958,Jeremy & Laura,Manhattan,Upper West Side,40.79565,-73.96584,Entire home/apt,400,30,1,2016-12-05,0.03,96,311
12105132,DSGN by Starck!GYM BasketBall Court!5182,16098958,Jeremy & Laura,Manhattan,Financial District,40.705,-74.00682,Entire home/apt,160,30,2,2018-10-08,0.07,96,336
12106132,Bed-Stuy Brownstone Studio,38967549,John,Brooklyn,Bedford-Stuyvesant,40.68592,-73.9398,Entire home/apt,75,3,3,2016-11-27,0.08,1,0
12106348,Best Place in the Center of NYC!,64916208,Tim,Manhattan,Chelsea,40.73974,-74.00069,Entire home/apt,206,1,55,2019-01-01,1.41,1,0
12106946,Room in sunny art-filled Harlem apt,5075103,Shawn,Manhattan,Harlem,40.82119,-73.95556,Private room,70,1,16,2016-10-16,0.40,2,0
12107055,Sunny 1 bedroom in Williamsburg,64921358,Kendra,Brooklyn,Williamsburg,40.7139,-73.95615,Private room,65,1,1,2016-03-30,0.03,1,0
12108264,"Cool Brooklyn, Close to Manhattan",64930464,Maya,Brooklyn,Bedford-Stuyvesant,40.68823,-73.93367,Entire home/apt,126,2,181,2019-06-23,4.73,1,182
12108512,"nice backyard, cool roommates",64932133,Kenny,Brooklyn,Crown Heights,40.67458,-73.94214,Private room,40,10,0,,,1,0
12109347,Modern 1BR apt- prime Times Square location!!,30283594,Kara,Manhattan,Midtown,40.76506,-73.98236,Entire home/apt,239,30,0,,,121,352
12109533,Sunny Charming Clinton Hill Apartment,3160780,Ben,Brooklyn,Bedford-Stuyvesant,40.68158,-73.95798,Entire home/apt,129,31,6,2019-05-31,0.15,1,0
